,name,instance,k,n,n_steps,FT_Mean,FT_Std,PT_Mean,PT_Std,MAE_Mean,MAE_Std,MSE_Mean,MSE_Std
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"20,38411164",0,"0,102236582","0,016694205","1,603844424","0,925561348","10,10167753","8,17365097"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"20,38411164",0,"0,102236582","0,016694205","1,497079893","0,856584029","8,871624279","7,363886266"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"20,38411164",0,"0,102236582","0,016694205","1,507881744","0,866808934","8,974851041","7,731396943"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"20,38411164",0,"0,102236582","0,016694205","1,509091921","0,887308984","9,243440208","7,961270542"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"50,87417769",0,"0,105079617","0,035068417","1,68745613","1,038492468","11,72308038","10,68085683"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"50,87417769",0,"0,105079617","0,035068417","1,688078708","1,026188893","11,77923092","10,43373718"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"50,87417769",0,"0,105079617","0,035068417","1,624006492","0,999473608","10,86385001","9,988327937"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"50,87417769",0,"0,105079617","0,035068417","1,628626003","1,023186924","11,28058198","11,42022142"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"50,87417769",0,"0,105079617","0,035068417","1,637432705","1,027361795","11,50585734","11,38294929"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"49,52941561",0,"0,104586079","0,037196514","1,68475219","1,013306194","11,30820668","9,717168964"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"49,52941561",0,"0,104586079","0,037196514","1,674922335","1,039810119","11,43168221","10,3618763"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"49,52941561",0,"0,104586079","0,037196514","1,643362533","0,965315481","10,7753277","9,178366367"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"49,52941561",0,"0,104586079","0,037196514","1,659021743","0,978179428","11,1632027","9,180357627"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"49,52941561",0,"0,104586079","0,037196514","1,640395457","0,940261652","10,62007664","8,810125317"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"20,8742907",0,"0,101178855","0,016110728","0,559807721","0,357208118","1,444697645","1,346495186"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"20,8742907",0,"0,101178855","0,016110728","0,564387704","0,371308926","1,489989172","1,456850452"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"20,8742907",0,"0,101178855","0,016110728","0,549208725","0,346989864","1,367015767","1,214018404"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"20,8742907",0,"0,101178855","0,016110728","0,561729733","0,377106203","1,490699199","1,394058854"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"20,8742907",0,"0,101178855","0,016110728","0,554773931","0,360373502","1,428390341","1,337179005"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"58,70871711",0,"0,107898048","0,034240527","0,592577685","0,407057215","1,748801182","1,799589984"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"58,70871711",0,"0,107898048","0,034240527","0,582619466","0,399993279","1,678424208","1,693035553"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"58,70871711",0,"0,107898048","0,034240527","0,590283425","0,410411797","1,735698649","1,761772084"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"58,70871711",0,"0,107898048","0,034240527","0,597849296","0,414693047","1,775273487","1,942418867"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"58,70871711",0,"0,107898048","0,034240527","0,621873249","0,448824186","1,943060525","2,108178648"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"52,45869637",0,"0,106224771","0,03987911","0,586170733","0,404765071","1,6754349","1,697620291"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"52,45869637",0,"0,106224771","0,03987911","0,632324853","0,466541246","2,152011415","2,292239637"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"52,45869637",0,"0,106224771","0,03987911","0,622138996","0,438407259","1,969210904","1,981211942"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"52,45869637",0,"0,106224771","0,03987911","0,604333719","0,414285153","1,809961817","1,732283884"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,6,28,10,"52,45869637",0,"0,106224771","0,03987911","0,636460538","0,423369776","1,973673918","1,91850171"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"20,41212416",0,"0,106292061","0,081993333","0,34953456","0,244519408","0,474699195","0,482680014"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"20,41212416",0,"0,106292061","0,081993333","0,346835877","0,248443492","0,476934252","0,495211535"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"20,41212416",0,"0,106292061","0,081993333","0,360911009","0,243340267","0,500156076","0,488115684"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"20,41212416",0,"0,106292061","0,081993333","0,352883049","0,249512219","0,49495703","0,519485199"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"20,41212416",0,"0,106292061","0,081993333","0,33675654","0,257234024","0,47743374","0,521055097"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"59,20298624",0,"0,107471261","0,027184179","0,375236519","0,27445701","0,582343995","0,688373228"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"59,20298624",0,"0,107471261","0,027184179","0,365025719","0,251053464","0,514602354","0,514835578"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"59,20298624",0,"0,107471261","0,027184179","0,397845687","0,297087718","0,660338061","0,811573564"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"59,20298624",0,"0,107471261","0,027184179","0,380070597","0,271271958","0,586796395","0,634622183"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"59,20298624",0,"0,107471261","0,027184179","0,405621283","0,320308942","0,703466221","0,881683264"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"53,52845192",0,"0,105049142","0,03942323","0,357731681","0,358133984","0,690139584","1,014381682"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"53,52845192",0,"0,105049142","0,03942323","0,35679071","0,304710096","0,584696101","0,749731399"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"53,52845192",0,"0,105049142","0,03942323","0,376468894","0,337274897","0,69545399","0,822698019"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"53,52845192",0,"0,105049142","0,03942323","0,32309306","0,272712666","0,480356534","0,571943013"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,6,28,10,"53,52845192",0,"0,105049142","0,03942323","0,364082768","0,311619143","0,627118505","0,6872104"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"20,35662937",0,"0,100774269","0,015718447","1,498702015","0,8893993","9,06556944","7,973589484"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"20,35662937",0,"0,100774269","0,015718447","1,492877226","0,90804233","9,208489757","8,515345708"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"20,35662937",0,"0,100774269","0,015718447","1,476724115","0,892628061","9,055322984","8,269522397"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"20,35662937",0,"0,100774269","0,015718447","1,504535155","0,872059507","8,958056846","7,459424415"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"20,35662937",0,"0,100774269","0,015718447","1,51661145","0,853722207","8,944172713","7,315938732"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"56,73123002",0,"0,107788494","0,027204788","1,664417299","0,998878859","11,30846434","9,899006171"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"56,73123002",0,"0,107788494","0,027204788","1,733256038","1,097166627","12,75680574","11,79181127"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"56,73123002",0,"0,107788494","0,027204788","1,653115932","1,004907367","11,29168213","9,82824507"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"56,73123002",0,"0,107788494","0,027204788","1,660051288","1,059045237","12,19876084","11,55376971"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"56,73123002",0,"0,107788494","0,027204788","1,659302835","1,052097285","11,53953961","10,92031527"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"52,86330152",0,"0,106054959","0,038406279","1,74763127","1,116302054","13,29418091","12,32716342"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"52,86330152",0,"0,106054959","0,038406279","1,680986096","0,985051334","11,08817815","9,317184159"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"52,86330152",0,"0,106054959","0,038406279","1,609858908","0,955917698","10,70990565","9,485920677"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"52,86330152",0,"0,106054959","0,038406279","1,729762947","1,097066251","12,97075316","13,05922274"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,6,28,10,"52,86330152",0,"0,106054959","0,038406279","1,723754256","1,106691192","13,21040471","13,44886849"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"20,52060652",0,"0,112503774","0,039787942","0,571880276","0,37057107","1,474133502","1,390157824"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"20,52060652",0,"0,112503774","0,039787942","0,565099561","0,372957786","1,467999811","1,385436204"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"20,52060652",0,"0,112503774","0,039787942","0,570533892","0,37126514","1,475614501","1,37085857"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"20,52060652",0,"0,112503774","0,039787942","0,564540003","0,367212347","1,441731185","1,336484428"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"20,52060652",0,"0,112503774","0,039787942","0,575226959","0,375874816","1,487667635","1,416535983"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"68,62510371",0,"0,117039044","0,042129078","0,606638071","0,40530946","1,724982774","1,635385024"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"68,62510371",0,"0,117039044","0,042129078","0,617931999","0,42289954","1,796556086","1,801849702"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"68,62510371",0,"0,117039044","0,042129078","0,625575448","0,42031455","1,848572424","1,840890143"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"68,62510371",0,"0,117039044","0,042129078","0,600855549","0,407372467","1,73585038","1,728204093"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"68,62510371",0,"0,117039044","0,042129078","0,604645873","0,401276418","1,694587531","1,65048447"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"59,25734639",0,"0,109894167","0,050163328","0,607207554","0,428363029","1,808635944","1,877861659"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"59,25734639",0,"0,109894167","0,050163328","0,604377155","0,425554817","1,766995931","1,881761931"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"59,25734639",0,"0,109894167","0,050163328","0,608681951","0,415783024","1,760423635","1,767743062"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"59,25734639",0,"0,109894167","0,050163328","0,630383086","0,453295553","1,955043873","2,104045659"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,6,56,10,"59,25734639",0,"0,109894167","0,050163328","0,643853117","0,482795505","2,133531337","2,576359995"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"21,51591349",0,"0,102030787","0,042152753","0,342933232","0,231317354","0,452830443","0,511777353"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"21,51591349",0,"0,102030787","0,042152753","0,344375852","0,22808989","0,447097082","0,469180861"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"21,51591349",0,"0,102030787","0,042152753","0,343800737","0,228008479","0,450145627","0,507301077"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"21,51591349",0,"0,102030787","0,042152753","0,347473376","0,22337179","0,449871393","0,459478401"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"21,51591349",0,"0,102030787","0,042152753","0,338828015","0,227701673","0,444019217","0,475107396"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"68,11466479",0,"0,118936763","0,0543535","0,36085914","0,241821619","0,495027341","0,530316285"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"68,11466479",0,"0,118936763","0,0543535","0,363846759","0,259795726","0,531480158","0,633436869"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"68,11466479",0,"0,118936763","0,0543535","0,352362343","0,249498799","0,50601615","0,577211665"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"68,11466479",0,"0,118936763","0,0543535","0,37897255","0,261947622","0,581747973","0,640378893"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"68,11466479",0,"0,118936763","0,0543535","0,366534914","0,245437271","0,523223052","0,551125787"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"57,59542203",0,"0,107298552","0,047450007","0,386715925","0,306328687","0,652551568","0,921622057"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"57,59542203",0,"0,107298552","0,047450007","0,339877608","0,290663474","0,542650956","0,779051576"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"57,59542203",0,"0,107298552","0,047450007","0,349530148","0,258154277","0,515664185","0,593488773"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"57,59542203",0,"0,107298552","0,047450007","0,392439908","0,323274718","0,726317866","1,011970891"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,6,56,10,"57,59542203",0,"0,107298552","0,047450007","0,33086705","0,267345162","0,505632027","0,62564079"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"21,60032129",0,"0,112175506","0,01517627","1,546856284","0,903534263","9,480758583","8,058203065"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"21,60032129",0,"0,112175506","0,01517627","1,528748767","0,910201991","9,406409453","8,30873398"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"21,60032129",0,"0,112175506","0,01517627","1,584557149","0,950459109","11,2669867","17,53033281"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"21,60032129",0,"0,112175506","0,01517627","1,550483916","0,925456102","9,660741779","8,515880101"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"21,60032129",0,"0,112175506","0,01517627","1,584066959","0,934843976","9,985352818","8,427691263"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"68,34416056",0,"0,12334853","0,034496466","1,657178603","1,050001047","11,83277615","11,1494674"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"68,34416056",0,"0,12334853","0,034496466","1,672993308","1,052486868","12,05788218","11,46581652"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"68,34416056",0,"0,12334853","0,034496466","1,708110761","1,09650585","12,52757457","12,00989989"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"68,34416056",0,"0,12334853","0,034496466","1,696094309","1,060966156","12,10244627","11,57606394"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"68,34416056",0,"0,12334853","0,034496466","1,740842269","1,104569928","12,78811907","11,67743544"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"57,8563199",0,"0,13524638","0,069430929","1,707808079","1,117645798","12,94220439","13,66954939"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"57,8563199",0,"0,13524638","0,069430929","1,683186599","1,030868651","12,03129913","11,32609555"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"57,8563199",0,"0,13524638","0,069430929","1,77305252","1,129791996","13,70134529","13,63241693"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"57,8563199",0,"0,13524638","0,069430929","1,781090944","1,139549666","13,50110011","13,55266209"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,6,56,10,"57,8563199",0,"0,13524638","0,069430929","1,957553764","1,325710485","16,99986179","19,03061782"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"22,72374225",0,"0,10179493","0,017106109","0,573529699","0,372010449","1,48300205","1,42900292"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"22,72374225",0,"0,10179493","0,017106109","0,587459386","0,395314235","1,592943404","1,553959441"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"22,72374225",0,"0,10179493","0,017106109","0,581336517","0,391772053","1,58319872","1,597384694"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"22,72374225",0,"0,10179493","0,017106109","0,600748383","0,423676404","1,730392288","1,812518848"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"22,72374225",0,"0,10179493","0,017106109","0,612785804","0,408137976","1,73324596","1,757384954"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"77,92425919",0,"0,116331918","0,034949552","0,632276544","0,453963919","1,993314888","2,130552632"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"77,92425919",0,"0,116331918","0,034949552","0,623772923","0,435653294","1,884573303","1,995605644"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"77,92425919",0,"0,116331918","0,034949552","0,613407471","0,418978497","1,80040752","1,914989688"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"77,92425919",0,"0,116331918","0,034949552","0,629114814","0,436803417","1,921069214","2,059526956"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"77,92425919",0,"0,116331918","0,034949552","0,620073392","0,436490754","1,908981592","2,011880553"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"61,6135354",0,"0,107069901","0,03848504","0,607648764","0,426414126","1,804114118","1,874255347"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"61,6135354",0,"0,107069901","0,03848504","0,612257552","0,428135468","1,833784798","1,902555113"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"61,6135354",0,"0,107069901","0,03848504","0,611473615","0,441749307","1,83821381","2,035498851"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"61,6135354",0,"0,107069901","0,03848504","0,648899954","0,480060891","2,102111748","2,369259386"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,6,84,10,"61,6135354",0,"0,107069901","0,03848504","0,612159","0,446283648","1,932711427","2,196649621"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"22,38734365",0,"0,103558226","0,018885579","0,344499575","0,234464805","0,458475162","0,515717665"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"22,38734365",0,"0,103558226","0,018885579","0,362620371","0,244308648","0,502031819","0,526176261"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"22,38734365",0,"0,103558226","0,018885579","0,364659889","0,245817348","0,51803013","0,559114999"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"22,38734365",0,"0,103558226","0,018885579","0,36623463","0,252206224","0,522039339","0,600671186"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"22,38734365",0,"0,103558226","0,018885579","0,358462847","0,246205821","0,508130115","0,575018879"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"73,59221601",0,"0,122677596","0,044938904","0,382617808","0,264680537","0,564043157","0,668938431"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"73,59221601",0,"0,122677596","0,044938904","0,396450707","0,263514165","0,598248604","0,707675982"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"73,59221601",0,"0,122677596","0,044938904","0,390636766","0,264552844","0,577855694","0,653159774"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"73,59221601",0,"0,122677596","0,044938904","0,366027712","0,275530441","0,552761775","0,665288264"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"73,59221601",0,"0,122677596","0,044938904","0,393817052","0,296875117","0,626279893","0,792629031"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"60,64793396",0,"0,108779525","0,039137941","0,370177753","0,279733399","0,576713535","0,754116121"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,6,84,10,"60,64793396",0,"0,108779525","0,039137941","0,397122842","0,301336889","0,670056765","0,932363843"
